source_id,catalogs,ra,dec,radial_velocity,lamost_rv,delta_rv,V_GSR_gaia_rv,P_unbound_gaia_rv,V_GSR_lamost_rv,P_unbound_lamost_rv,V_GSR_delta,P_unbound_delta
1325089293053553664,"li2021,liao2024",249.43898536685478,33.46530287328486,-208.67308,-211.6,-2.926919555664057,413.260890743982,0.0,413.60407895294185,0.0,0.343188208959873,0.0
111520616843040640,li2021,46.639348257229145,23.988745607028697,-262.60974,-267.95,-5.340258789062489,313.75382439582455,0.0,317.1635872294319,0.0,3.409762833607374,0.0
1302386920560766592,li2021,245.4739741308535,24.06005588492916,-138.49036,-144.11,-5.619643554687514,276.52150167108533,0.0,276.71176715451526,0.0,0.19026548342992555,0.0
3800899310813242496,"li2021,liao2024",174.36826646825403,3.69156260764867,319.81717,310.3,-9.517169189453114,402.8069135840931,0.0,398.0136631615716,0.0,-4.793250422521453,0.0
1298012135592707072,li2021,248.0141676124698,22.42227912297616,-426.32413,-435.2,-8.875872802734364,369.6556369893257,0.0,376.70991486734897,0.0,7.0542778780232425,0.0
1591118433495659520,"li2021,liao2024",220.77709885396945,48.09892112297692,-103.93434,-103.11,0.8243414306640631,411.16420223324144,0.039,411.2177050714641,0.04,0.05350283822264146,0.0010000000000000009
1330646534057434240,li2021,243.98119993929228,37.54057968274184,-63.071327,-67.89,-4.818672790527344,358.9696253174582,0.0,357.73200506953987,0.0,-1.2376202479183576,0.0
1207475255783881088,"li2021,liao2024",230.0709229302625,16.23150192626718,21.48557,14.28,-7.205570907592774,441.4269994160115,0.025,439.9864702327026,0.027,-1.4405291833089109,0.0019999999999999983
3829022408774668800,"li2021,liao2024",152.83253982667645,-2.0604452990355506,413.45312,407.93,-5.523124999999993,384.8881869511303,0.001,381.3234874499777,0.0,-3.5646995011526315,-0.001
1283488411626738432,"li2021,liao2024",221.75648142878768,32.33003239585416,-175.60594,-178.62,-3.014058227539067,417.02504343656466,0.0,417.62827487560406,0.0,0.6032314390394049,0.0
1550504947867879808,li2021,200.64643627628993,44.23288284749641,-284.19028,-288.82,-4.629722900390618,339.8321109826078,0.0,342.6257697232672,0.0,2.793658740659396,0.0
1284444436982250752,li2021,216.97615971515265,29.847908655349055,-40.843994,-45.42,-4.576005859375002,364.1965765513188,0.0,363.7990903806717,0.0,-0.3974861706470847,0.0
4561683669868966656,"li2021,liao2024",255.6478355129231,20.25535468431932,-181.35558,-191.08,-9.724424438476575,431.9525825237714,0.021,432.8337627333564,0.025,0.8811802095850112,0.004
1167423311358847744,li2021,229.05425788421732,9.754451675055904,-34.349762,-45.36,-11.010238037109374,280.67594831493847,0.0,280.35860442235725,0.0,-0.31734389258122064,0.0
3725136049056254592,li2021,206.1886621110276,9.068779883207588,80.63756,68.61,-12.027557983398438,354.1266421150281,0.0,352.23973690506233,0.0,-1.8869052099657893,0.0
1398409401317253504,li2021,240.48487868163178,45.663009840787744,-204.82756,-208.15,-3.322439575195318,327.3877655240896,0.0,327.8153276303386,0.0,0.4275621062489563,0.0
4558537967102516352,li2021,254.38076868065926,16.988082226156084,-182.75435,-191.99,-9.235651245117197,309.95954946394187,0.0,311.4890667813861,0.0,1.5295173174442311,0.0
3669398682203817984,li2021,214.78658255277801,4.17959017619526,-60.680637,-77.32,-16.639362640380853,368.7927574671599,0.0,372.3689821421494,0.0,3.5762246749894757,0.0
4462391894364204160,li2021,248.8980859136587,14.895082394268412,-127.53028,-135.6,-8.069718933105463,292.59445554511484,0.0,292.99888823091,0.0,0.40443268579514324,0.0
1337186910255681792,li2021,262.54062141966773,36.969647387431785,-136.93222,-142.13,-5.1977795410156205,341.4006326664725,0.0,340.57644983028587,0.0,-0.824182836186651,0.0
2121940794593313920,li2021,276.050581881988,48.01996564097853,-24.630308,-20.68,3.9503081512451175,231.46704253347067,0.0,234.87145027190195,0.0,3.4044077384312743,0.0
1329881651921667584,li2021,244.118205046874,35.54882179804165,-174.88579,-192.71,-17.82421203613282,348.8402018225516,0.0,350.3589560692665,0.0,1.5187542467149342,0.0
2125840899780633728,li2021,292.79761668327825,42.685235184723894,-65.00812,-67.06,-2.0518823242187523,241.9577579294202,0.0,240.49748203010247,0.0,-1.460275899317736,0.0
4569158940189096960,li2021,262.4149787469751,23.61849447104417,-450.9602,-455.14,-4.179794921874986,379.64393034277987,0.0,382.75295000163146,0.0,3.1090196588515937,0.0
1332365036371481088,li2021,246.2218775450621,38.89772402801734,-294.99957,-305.74,-10.740427246093759,325.84264082859926,0.0,330.2838243195326,0.0,4.4411834909333265,0.0
369471061241098752,li2021,17.576664785542214,37.15128878548249,34.37269,38.55,4.177311706542966,325.91277196613265,0.0,328.5016856699626,0.0,2.5889137038299737,0.0
4420963017782711168,"li2021,liao2024",232.28250876497185,2.0661257702329454,12.656538,6.82,-5.836538009643554,444.48766020760144,0.0,443.92106625721595,0.0,-0.5665939503854815,0.0
1485076859188949760,"li2021,liao2024",212.44755634930166,37.56811103545817,290.4645,276.36,-14.104508056640611,474.8733173526667,0.0,463.7724233528921,0.0,-11.100893999774598,0.0
4439062078689009152,li2021,249.72354523535535,7.275417416064372,-361.59134,-368.7,-7.108660888671864,402.98383741347203,0.0,407.6810231493906,0.0,4.697185735918595,0.0
1380602398188565376,li2021,245.51436147642974,40.407647119516454,-130.12978,-135.84,-5.710223999023441,227.47511171016376,0.0,226.64909179190823,0.0,-0.8260199182555255,0.0
1397690664309963008,li2021,235.56536337654862,45.42529821635832,-92.685715,-96.37,-3.684285278320317,356.5959349475076,0.0,355.9784582273484,0.0,-0.6174767201591749,0.0
1298337316156102144,"li2021,liao2024",246.85428744356372,21.96145665304746,51.899582,46.89,-5.009581909179687,469.34366702963916,0.097,467.423007190433,0.093,-1.9206598392061665,-0.0040000000000000036
1229758027151233792,li2021,211.73241653112495,13.685912980276887,48.28078,45.72,-2.5607807922363293,324.877880632473,0.0,324.420012157868,0.0,-0.45786847460504987,0.0
4452077135267110912,li2021,245.16320157360587,8.664178375210733,-265.1399,-253.12,12.019892578124995,362.09222066950406,0.0,356.4149764725049,0.0,-5.6772441969991405,0.0
1375618037102054272,"li2021,liao2024",233.10297531898152,37.17178826205737,-138.01253,-140.39,-2.377472534179674,398.0807905176032,0.0,398.1206130101027,0.0,0.03982249249952474,0.0
4383628481987412992,li2021,248.60200014694612,0.5295296000340204,-17.684479,-23.21,-5.525521240234376,325.6870161782746,0.0,324.7812959183769,0.0,-0.9057202598976914,0.0
1285140492266249216,li2021,215.41965750063403,30.859240683482117,-154.1046,-153.36,0.7445989990234239,339.1714059720901,0.0,338.995871185459,0.0,-0.1755347866310899,0.0
2688149803556948992,"li2021,liao2024",323.8807625386211,0.6787383203489449,-122.76579,-125.65,-2.884207153320318,406.4673138028756,0.0,406.17027005986085,0.0,-0.2970437430147399,0.0
4436082127304474624,li2021,245.01085244366823,2.763230809040817,204.75734,193.77,-10.987339477539052,401.59669832701394,0.0,394.1286424020258,0.0,-7.468055924988164,0.0
4446266216314832512,li2021,248.72547856750074,9.087018785187203,114.34527,107.22,-7.12526824951172,375.7251959381501,0.0,371.70528510903887,0.0,-4.019910829111211,0.0
1284095307680706048,li2021,217.88412034496648,28.8563848284977,-127.437004,-133.77,-6.3329959106445415,369.7232274304982,0.0,370.6884507044306,0.0,0.9652232739323949,0.0
1292931223640904192,"li2021,liao2024",221.74835339465062,34.53291977824148,-106.95007,-101.59,5.360073242187497,382.4924087144616,0.001,382.42483071680834,0.002,-0.06757799765324535,0.001
1458334846616738816,li2021,206.25478454436623,32.48473701286579,-70.27471,-74.24,-3.965288391113276,328.122466301051,0.0,328.3128704471759,0.0,0.19040414612487666,0.0
1569119954603029248,"li2021,liao2024",190.650308945645,52.56216872466253,103.02488,93.43,-9.5948794555664,383.29599564045816,0.005,378.57428849296235,0.002,-4.721707147495806,-0.003
2095732148240710144,li2021,277.15895274726074,35.95959819403868,-262.77914,-269.02,-6.240855712890607,392.46828779059626,0.0,393.26624717760296,0.0,0.7979593870066992,0.0
3967215872036695808,"li2021,liao2024",171.53460654259786,15.208473224074673,-129.04568,-125.95,3.095684814453122,390.8683907993849,0.0,389.23272178511286,0.0,-1.6356690142720254,0.0
1325809541888655872,li2021,247.8760777202753,33.59286594158425,-91.73393,-98.6,-6.866067504882807,348.9182563155592,0.0,347.67002720005644,0.0,-1.2482291155027383,0.0
1193446449488421504,"li2021,liao2024",239.0386486879303,16.73075480804413,-430.6875,-424.06,6.627499999999998,450.6735772686375,0.0,445.7763833863512,0.0,-4.897193882286274,0.0
2703747063191473536,li2021,336.5639942020583,2.862696080947802,-86.41355,-92.37,-5.956448669433598,377.2918066753435,0.0,376.14608444173706,0.0,-1.1457222336064206,0.0
1966232459000174080,li2021,322.5623766790884,40.63525067031373,-141.9493,-151.03,-9.080704956054689,329.6034541583641,0.0,326.9434210159689,0.0,-2.660033142395207,0.0
1532306449878388480,li2021,186.7248717953816,39.52757191654049,80.67906,82.36,1.680938110351562,366.9660029719433,0.0,367.5170182955853,0.0,0.551015323641991,0.0
1292042509007461888,li2021,227.43639834119796,36.19027778424067,-115.32099,-113.5,1.8209915161132812,370.83868300509425,0.0,370.85207387782,0.0,0.013390872725722147,0.0
1433854048424586240,"li2021,liao2024",258.07681664910046,57.78148969883345,-285.7834,-300.65,-14.866613769531227,376.15857616461864,0.0,379.6653040281533,0.002,3.5067278635346497,0.002
1248201681872449280,li2021,207.4321933194274,18.91649476387104,-88.674095,-92.09,-3.4159048461914097,326.90056296382494,0.0,327.6748573458642,0.0,0.7742943820392725,0.0
1442061456048795008,li2021,203.58103578522238,22.177410922556938,-38.76417,-44.77,-6.005828399658206,334.03596459325973,0.0,334.4842477976389,0.0,0.4482832043791518,0.0
1475401844058846720,li2021,203.0542243409373,37.97040162219759,-11.36423,-31.09,-19.725769844055176,389.05963716394103,0.0,386.76698223697804,0.0,-2.292654926962996,0.0
1167034565278836224,li2021,229.63302156265704,8.86074843121363,-118.30168,-119.54,-1.2383184814453188,333.79865962664593,0.0,334.0658918411402,0.0,0.26723221449429957,0.0
1415333565328292096,li2021,256.73705015354267,50.34838235563185,-73.23875,-90.89,-17.651253356933594,323.2696141302912,0.0,316.8576408259306,0.0,-6.411973304360572,0.0
1205472765941819392,li2021,244.19629464401217,22.013279622641907,-263.8193,-267.25,-3.430694580078125,362.54679573888114,0.0,363.88666116280064,0.0,1.3398654239194911,0.0
1325235184502274560,li2021,246.62930029898968,32.14567481268579,-175.4558,-175.47,-0.014204711914061363,348.6925264439432,0.0,348.69344932789767,0.0,0.000922883954444842,0.0
3704026082934394880,li2021,190.20484688398545,3.610344799865234,-35.50189,-48.65,-13.148111724853514,351.5103861787294,0.0,356.005934471533,0.0,4.495548292803619,0.0
1286508357749747840,li2021,221.54294140419321,32.51589678272924,-98.25265,-103.76,-5.507352600097661,250.06419907455677,0.0,250.22799816537972,0.0,0.1637990908229483,0.0
2105847208541125248,liao2024,284.9691585522302,43.91403514847219,-198.93117,-203.49,-4.558832397460947,479.3290064932491,0.422,479.0406834656982,0.438,-0.2883230275509163,0.016000000000000014
1297316350890352000,liao2024,248.17763607815107,21.27211481704506,-335.14014,-342.4,-7.259863281249977,522.7951132856529,0.341,525.6623679876232,0.38,2.867254701970296,0.03899999999999998
4561622303377078144,liao2024,256.30470384949206,19.94511267537911,-151.8511,-151.85,0.0011047363281306843,416.4031136352934,0.001,416.4031028727869,0.0,-1.0762506462924648e-05,-0.001
1158126425149936384,liao2024,223.48307932069665,4.66932940083188,-60.835308,-62.8,-1.9646919250488253,492.07171277201945,0.09,492.2543014056379,0.081,0.1825886336184226,-0.008999999999999994
4563791777254871040,liao2024,248.54391062944418,20.15667923442386,128.60693,116.83,-11.776933593750002,414.90053483692606,0.0,407.6689375575783,0.0,-7.2315972793477385,0.0
1180456372438570112,liao2024,224.56475100638318,11.415602385621948,54.788204,48.15,-6.638204193115236,392.1065202752871,0.0,390.5513496979892,0.0,-1.5551705772978721,0.0
1155172720304980224,liao2024,224.95726614596506,4.737955664872294,-392.81357,-403.04,-10.226431884765645,409.35740904199264,0.0,418.6782196219909,0.0,9.320810579998238,0.0
4455192670185376384,liao2024,237.67177242708507,8.561348262839973,-33.25132,-38.37,-5.118680114746091,402.4014132940777,0.0,401.9830850381311,0.0,-0.41832825594661927,0.0
4450042282840862720,liao2024,242.2275467730294,6.694014566077617,133.09999,126.13,-6.969990844726567,422.2377716634033,0.0,418.83603809211957,0.0,-3.401733571283728,0.0
4410572804703078784,liao2024,237.69350904205356,0.06705483164265186,-49.568962,-55.99,-6.421037902832033,439.26923249462453,0.0,439.41932481418036,0.0,0.15009231955582436,0.0
3723857355688487296,liao2024,209.31339520680532,10.181624757906555,373.6703,368.21,-5.4602880859375205,403.78949734527276,0.0,398.8370870695655,0.0,-4.95241027570728,0.0
1209777152095941888,liao2024,233.36698872108394,19.37250971846855,-344.05374,-349.44,-5.386258544921873,401.9788181557713,0.0,405.4274825712435,0.0,3.4486644154721944,0.0
1291703000432716288,liao2024,225.76634649432876,35.29506027279961,-446.86688,-452.98,-6.113117675781268,414.30457795127745,0.0,419.2756253870969,0.0,4.971047435819457,0.0
1215718152722386816,liao2024,229.9006862231178,23.075476796309932,53.000053,58.77,5.769946594238284,402.24401480723736,0.0,404.3208387619009,0.0,2.0768239546635527,0.0
1920542906137425664,liao2024,354.1117239595378,40.07089937993317,13.744369,4.56,-9.184368553161622,396.4252845014517,0.0,391.2530827303206,0.0,-5.1722017711310855,0.0
1163016189580985472,liao2024,231.5390538274666,7.911705547176369,101.453995,91.98,-9.473994750976559,427.9472626646955,0.009,424.7003267572208,0.01,-3.246935907474665,0.0010000000000000009
1161986535597209600,liao2024,230.75359228678167,5.3741412926386385,-143.66943,-153.96,-10.290566406250008,429.5777140494377,0.0,432.1928993017008,0.0,2.6151852522630747,0.0
763130652442095360,liao2024,165.70882278529095,37.26170579847166,-165.5421,-161.48,4.062098999023448,357.872161061959,0.0,355.98468269037886,0.0,-1.88747837158013,0.0
838151499037299328,liao2024,169.19925075835044,50.54310276524325,328.14066,323.21,-4.9306555175781455,384.49359695653374,0.0,379.5938571527467,0.0,-4.8997398037870425,0.0
4425834129173812736,liao2024,240.87317960157705,5.451070721448066,111.87555,110.85,-1.0255493164062557,476.48154688944464,0.006,476.0950565549589,0.005,-0.38649033448575665,-0.001
1190076068393505536,liao2024,237.6561117642443,13.215952958571215,-165.9466,-175.6,-9.653405761718744,422.6646435443415,0.0,424.67806238152247,0.0,2.01341883718095,0.0
1558248773901786624,liao2024,205.69297475282235,48.30712588506745,-148.1039,-154.76,-6.656102905273428,413.16117044632097,0.0,413.9576537827592,0.0,0.7964833364382571,0.0
1181083197145550848,liao2024,223.7308908755879,11.132303012959627,123.48188,120.52,-2.9618801879882852,463.59194326277026,0.033,462.575265507451,0.018,-1.0166777553192787,-0.015000000000000003
44540533143317632,liao2024,56.46629364113731,17.744280666782544,304.10083,299.75,-4.350830078125,400.9194842955556,0.0,397.43117668461883,0.0,-3.488307610936772,0.0
3721443274830580480,liao2024,206.39615166358888,7.273607926135219,-137.33128,-143.94,-6.60871643066406,380.77701731226165,0.0,383.63175295574865,0.0,2.854735643487004,0.0
3329013968425610624,liao2024,93.72636353436839,9.202112502011754,397.09903,391.72,-5.379029541015598,377.9231308851703,0.0,373.6893442149775,0.0,-4.233786670192785,0.0
3651587624626016640,liao2024,220.3356765108587,-0.2676223271806056,135.25854,114.92,-20.338544921875,451.465415147503,0.021,446.1887504627281,0.021,-5.276664684774914,0.0
2824520959440564864,liao2024,353.86052835326797,19.561158001934174,-408.8807,-411.63,-2.7492932128906205,373.00055935723594,0.0,374.69746090297303,0.0,1.6969015457370915,0.0
585503312024810496,liao2024,141.00565850050336,5.115762851825344,345.15747,341.82,-3.337470703125007,400.2874337415996,0.0,398.6585091670806,0.0,-1.6289245745190328,0.0
1555978179311251200,liao2024,193.95319104130857,50.84743427563138,11.555456,4.17,-7.3854561614990235,391.48693746237745,0.027,389.6552410146977,0.025,-1.8316964476797466,-0.0019999999999999983
4434648703437122048,liao2024,251.19350417935877,4.40952320399864,125.96817,122.97,-2.998170166015626,427.2907669624814,0.0,425.76570646422795,0.0,-1.525060498253481,0.0
4433898531566743168,liao2024,249.93988414229432,3.223737525323856,-311.2482,-331.37,-20.12180053710938,407.13041388585094,0.0,418.6163271669224,0.001,11.485913281071475,0.001
1470738952685112576,liao2024,204.4608081217598,34.05340245317514,-14.063522,-19.56,-5.496477661132811,397.60207382152606,0.041,397.042903492079,0.037,-0.5591703294470562,-0.0040000000000000036
3584384752382223360,liao2024,185.5702611969482,-6.562640793925905,188.86005,178.57,-10.290046386718757,396.59857620561684,0.067,394.9805602387749,0.059,-1.6180159668419378,-0.008000000000000007
4250053208078040448,liao2024,304.8460388857219,7.26870721609916,-180.52058,-188.12,-7.599415893554692,420.05239400394146,0.0,420.0080667622488,0.0,-0.044327241692656116,0.0
4427196355359439872,liao2024,234.33788329883336,3.3805647980238254,286.48187,275.97,-10.511872558593723,387.9079629593104,0.001,379.0094920913121,0.0,-8.898470867998299,-0.001
1210883913628412800,liao2024,232.16003051840278,20.393693082866214,27.594234,24.39,-3.204234466552734,409.6095916933143,0.0,408.71793559218486,0.002,-0.8916561011294561,0.002
3689164087340434816,liao2024,196.4002740458878,-0.30563512191205927,-229.1884,-243.24,-14.051599731445322,396.0443900003024,0.0,406.9619485049854,0.0,10.917558504682972,0.0
3651065597121243648,liao2024,223.08259421940198,-0.07574271473987672,96.5666,88.79,-7.776596984863275,511.7274151647477,0.296,510.31766939059185,0.275,-1.4097457741558514,-0.020999999999999963
3696393857329932672,liao2024,187.53484833323844,-0.45696210619300287,156.0394,136.73,-19.309398193359385,396.9859596469643,0.202,394.64113572859986,0.167,-2.3448239183644546,-0.035
886810420485320576,liao2024,110.08246896565362,31.04343361659839,394.08078,386.68,-7.400780029296868,381.80070525539514,0.0,374.9174186696546,0.0,-6.883286585740564,0.0
4607259251473019776,liao2024,266.74830474304196,33.388345798673,-339.2672,-347.15,-7.882788085937477,384.4975649290572,0.023,387.5071054258351,0.027,3.009540496777902,0.004
1282795032101821952,liao2024,220.02221516260366,30.26808385486539,-335.5327,-337.28,-1.7472851562499727,398.97539598879706,0.076,400.08100537834065,0.107,1.105609389543588,0.031
50620110891433984,liao2024,60.00528426104044,20.190828021026526,315.19028,308.28,-6.910277099609402,410.14753038533337,0.0,404.5774986666461,0.0,-5.570031718687289,0.0
802937337058585344,liao2024,151.19904938946507,38.481217063249645,-209.78604,-219.06,-9.273958740234377,399.3647740497716,0.117,404.580328666817,0.108,5.215554617045427,-0.009000000000000008
3813349321492771072,liao2024,173.1856099557677,5.498246480104283,155.44852,146.16,-9.288516845703128,389.6237577324093,0.0,388.64106645052885,0.0,-0.9826912818804203,0.0
1446950949897421696,liao2024,199.08474344712778,24.429232042965772,101.83272,100.03,-1.8027178955078114,408.86325641051315,0.0,408.36005432760436,0.0,-0.5032020829087855,0.0
1175135766952270976,liao2024,223.1368380950575,11.139688653435565,24.423777,13.76,-10.663776626586914,381.0068397178216,0.0,379.48202563325214,0.0,-1.5248140845694707,0.0
1988544814102643712,liao2024,343.2367299467477,49.944056705539,-389.34567,-397.66,-8.31432739257815,400.61824714669206,0.0,403.97267519692696,0.0,3.354428050234901,0.0
2592810944153863936,liao2024,23.965210244578014,17.15853170898155,56.257145,47.52,-8.737144927978512,394.5726812200973,0.0,391.07452307859955,0.0,-3.498158141497754,0.0
780558392778802688,liao2024,158.2334404012358,41.57131272830722,174.08194,166.51,-7.571939697265634,374.78409995753213,0.035,371.18502973287735,0.044,-3.599070224654781,0.008999999999999994
3743491197387284864,liao2024,201.1492193577069,14.81263671883889,417.58902,410.26,-7.329019775390634,428.22800803121874,0.0,421.32566744384303,0.0,-6.902340587375704,0.0
4456736345851377792,liao2024,241.966368660377,10.907499900500513,-25.215773,-27.85,-2.6342273712158217,462.26040443113436,0.018,461.9131816531273,0.02,-0.34722277800705115,0.0020000000000000018
2832951018169421568,liao2024,341.5274617600914,18.18969104942857,-272.9109,-277.28,-4.369111328124973,391.7385382823691,0.0,392.6221787774262,0.0,0.8836404950570795,0.0
4422328435129459584,liao2024,229.47644376484897,3.394034933753991,-132.3164,-136.42,-4.1035937499999875,448.4709802947292,0.0,449.4299175248891,0.0,0.9589372301599042,0.0
4586965565362654464,liao2024,278.93102095148765,27.963774882385493,-234.47496,-242.96,-8.48503967285157,397.95641456327724,0.017,398.6346854401556,0.021,0.6782708768783436,0.004
2672173998389739264,liao2024,321.32613344862534,-4.4492698307200955,-272.49826,-270.28,2.2182604980469023,436.3109112868787,0.067,435.6965816933898,0.047,-0.6143295934888897,-0.020000000000000004
1478369769539089920,liao2024,212.6567524005217,32.21457347661733,-70.725204,-84.53,-13.804795532226564,401.21153103513524,0.0,401.4399465071155,0.0,0.22841547198027,0.0
603952739182245888,liao2024,135.58326892193975,11.454346365943735,13.226418,-2.59,-15.816417541503906,385.12805760867815,0.0,390.11460189906376,0.003,4.986544290385609,0.003
773180978994529920,liao2024,179.2643867524289,45.10330601815789,-164.76456,-170.42,-5.6554431152343625,395.7955257582645,0.0,397.52064184391037,0.0,1.7251160856458796,0.0
3905770111395591808,liao2024,181.12046902611434,8.688120052430259,306.08093,304.96,-1.1209326171875205,412.974627078852,0.015,412.36984941614486,0.024,-0.6047776627071357,0.009000000000000001
3685149598588691584,liao2024,195.29868832197695,-3.1126906148913966,332.26736,325.93,-6.337364501953118,458.4460517093348,0.0,455.0917092112282,0.0,-3.3543424981066323,0.0
1428946275194761216,liao2024,243.21297226451318,54.1236851607852,80.96902,80.98,0.010982971191410229,405.01701457607174,0.0,405.02409865046826,0.0,0.007084074396516371,0.0
3877058564258758656,liao2024,154.44467629206406,9.869414960885791,314.4333,308.6,-5.833288574218727,493.1936768746221,0.571,490.9481022943793,0.517,-2.245574580242817,-0.05399999999999994
1226788692921386112,liao2024,213.79916717654285,12.979645008165939,77.534584,83.34,5.805415954589847,425.36834026186045,0.003,426.66287581195303,0.001,1.2945355500925757,-0.002
1287203077301633280,liao2024,217.0888564600767,32.32901435104674,-127.968216,-131.41,-3.441784057617184,402.6506005235723,0.011,403.0569877414024,0.015,0.40638721783011533,0.004
1477675943342041472,liao2024,213.4841222197292,31.89236692281783,67.98254,63.14,-4.842536315917968,503.80892322986915,0.36,502.48446701036113,0.397,-1.324456219508022,0.03700000000000003
741253978822355072,liao2024,153.83520820607978,29.03608166390731,-148.7566,-158.32,-9.56339294433593,387.1654833651834,0.0,392.1281822847041,0.0,4.962698919520733,0.0
4429980078286167424,liao2024,237.5303150246977,6.900228779451304,-16.625776,-25.08,-8.454223709106444,523.614145714625,0.204,522.9290722589323,0.186,-0.6850734556927591,-0.017999999999999988
125510837155597696,liao2024,49.16564888762231,33.79753170741399,-242.48854,-261.52,-19.03145935058592,438.80563639925316,0.115,445.96000169444136,0.165,7.1543652951881995,0.05
1524973909913842688,liao2024,199.6157204898326,41.06656922729893,-132.91342,-138.54,-5.626578369140617,395.5435577702945,0.0,396.4945807783632,0.0,0.9510230080686597,0.0
3813460543965876096,liao2024,170.62511306162267,3.9945326268721852,386.36325,385.39,-0.9732507324218886,418.0375881447105,0.0,417.41652743923856,0.0,-0.6210607054719617,0.0
3656596724724276096,liao2024,219.4860889253207,3.6751914610760634,156.5714,159.65,3.078604125976568,424.68441483308453,0.005,425.83871383550064,0.007,1.15429900241611,0.002
4385330766506396544,liao2024,254.0478998218192,2.9788433653185122,-293.1372,-294.78,-1.6427929687499727,436.97257246977694,0.004,437.7186707580338,0.006,0.7460982882568601,0.002
699560910215543808,liao2024,135.21480092592734,30.106883440713517,-305.78586,-312.14,-6.354141845703111,381.5630957142862,0.0,387.5538928468675,0.0,5.990797132581292,0.0
65344186495160448,liao2024,59.43081591658306,22.543761723891645,202.29207,202.99,0.6979315185546966,405.9702281583803,0.006,406.3626699493784,0.009,0.39244179099813437,0.002999999999999999
1273534017460399744,liao2024,232.72173808227015,29.379977648466664,-184.81549,-194.65,-9.834509277343756,473.0065722137829,0.076,474.5947055562605,0.085,1.5881333424776471,0.009000000000000008
3897759894309065600,liao2024,177.18594005770439,6.573281954337206,230.95343,183.57,-47.38343017578126,393.10212769086877,0.0,379.7335925761889,0.0,-13.368535114679844,0.0
1793484407581206656,liao2024,327.9502410067646,22.80686281120688,-157.63368,-164.39,-6.756317749023424,370.9964559727154,0.003,369.9435217810797,0.002,-1.0529341916356998,-0.001
1480182073940289024,liao2024,219.16949770353318,35.62872942987709,-303.29297,-304.71,-1.4170312499999795,495.3072851363149,0.288,495.901378696368,0.284,0.5940935600531247,-0.0040000000000000036
4547925480869924096,liao2024,256.7448857754349,17.373980126571052,-294.58057,-310.47,-15.889433593750027,441.5210056894575,0.093,447.2449062309425,0.071,5.723900541484966,-0.022000000000000006
1319711100645496704,liao2024,239.9268947094616,28.321998351467396,-172.37003,-183.89,-11.519974365234361,396.30470477102904,0.009,397.74425990421076,0.006,1.4395551331817273,-0.002999999999999999
3657056526743053952,liao2024,208.13019611948684,-3.7904615443753658,257.8171,257.58,-0.23710815429689092,422.732474086685,0.0,422.6186164695626,0.0,-0.11385761712239173,0.0
4284233897849498496,liao2024,278.27642072987624,4.648037684234432,-279.13144,-283.74,-4.608560791015634,419.0964258014895,0.023,420.52428892586283,0.02,1.4278631243733457,-0.002999999999999999
2125719266307162240,liao2024,292.24698895558475,42.185178856804534,-311.86725,-315.92,-4.052751464843766,380.35822303605124,0.169,381.17610018300974,0.197,0.8178771469584944,0.027999999999999997
3844980381237978368,liao2024,139.08155577367924,1.6407485554538592,321.27676,319.11,-2.1667639160156114,406.03549557452124,0.0,405.1836854385903,0.0,-0.8518101359309185,0.0
367118106357580544,liao2024,10.986001973000024,36.33010191544938,216.06511,205.64,-10.425109252929701,413.60765049162075,0.0,403.67664972890265,0.0,-9.9310007627181,0.0
1190569439873305984,liao2024,234.52675379824396,12.396968792860596,65.182,65.68,0.49800079345703807,415.9797131580984,0.0,416.1434312635402,0.0,0.16371810544183063,0.0
4398079054075869312,liao2024,238.26953525681077,-6.10533971628107,-318.85037,-327.06,-8.209627685546877,434.9537412496065,0.0,440.5520624715388,0.0,5.598321221932338,0.0
1203885900077833984,liao2024,237.11051419425098,19.288883122079437,-239.91077,-259.77,-19.859233398437482,461.61809624034544,0.0,468.1009518322448,0.0,6.482855591899352,0.0
1155328885316769792,liao2024,228.60113518578873,3.2955090858900133,85.0546,85.85,0.7953964233398381,441.5910384878887,0.001,441.7928509356646,0.0,0.20181244777592156,-0.001
3634258462378915072,liao2024,204.7133382839882,-3.1390231137141775,-75.87188,-89.21,-13.338120422363275,410.2786994216678,0.0,414.9586431365944,0.0,4.679943714926594,0.0
4419551584154372096,liao2024,225.72394711980698,0.21968468428614832,-129.34708,-139.24,-9.892923583984384,420.21177850803525,0.0,423.16096590229,0.0,2.94918739425475,0.0
343584709232944128,liao2024,27.958681725527295,38.57425670702364,-475.54196,-478.32,-2.778038330078118,374.86681637049406,0.0,377.3066895838999,0.0,2.4398732134058605,0.0
3649852011161778688,liao2024,220.02184705260038,-1.1368250628430112,-56.259434,-64.03,-7.7705662536621105,393.872909774505,0.0,395.29953618951595,0.0,1.4266264150109578,0.0
4565639369106691584,liao2024,251.90563318818405,21.62618335378544,-286.77026,-301.45,-14.679736328124989,391.48572537986036,0.011,397.16332785844884,0.01,5.677602478588483,-0.0009999999999999992
3700459885689494272,liao2024,188.25266208772769,2.384279728967271,375.90195,371.86,-4.041947021484361,399.5504039915003,0.0,396.64340430089715,0.0,-2.9069996906031292,0.0
697111679344857856,liao2024,143.1328574882959,29.837640215891252,325.22134,314.83,-10.391343994140641,382.5454468610244,0.001,375.21053037355426,0.0,-7.334916487470139,-0.001
